rel_path,crop,category,sub_type,label,split
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6710.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6711.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6712.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6721.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6727.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6731.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6740.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6759.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6766.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6769.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6779.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6780.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6783.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6805.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6807.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6820.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6824.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6832.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6848.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6860.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6864.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6872.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6884.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6914.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6922.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6941.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6949.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6959.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6963.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6964.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6980.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_6997.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7003.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7005.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7006.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7009.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7022.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7024.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7025.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7064.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7073.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7075.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7081.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7087.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7088.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7102.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7112.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7113.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7114.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7116.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7119.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7121.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7159.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7164.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7171.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7188.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7198.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7202.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7205.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7207.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7212.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7216.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7219.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7220.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7221.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7244.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7253.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7260.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7261.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7271.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7276.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7281.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7290.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7295.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7314.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7335.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7343.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7345.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7355.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7362.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7366.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7403.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7404.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7407.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7415.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7421.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7431.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7437.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7441.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7445.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7456.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7459.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7466.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7490.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7503.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7507.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7511.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7519.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7529.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7541.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7544.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7547.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7558.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7561.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7563.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7573.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7579.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7581.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7586.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7587.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7593.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7598.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7603.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7605.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7628.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7641.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7650.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7657.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7659.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7661.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7662.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7673.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7695.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7696.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7721.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7723.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7729.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7734.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7744.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7755.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7773.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7774.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7785.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7805.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7809.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7824.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7835.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7851.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7861.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7872.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7880.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7932.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7940.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7944.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7964.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7965.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7974.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7994.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_7999.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8002.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8005.jpeg,Carambola,abiotic,Old,0,train
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8006.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8016.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8017.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8022.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8041.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8054.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8062.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8079.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8084.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8093.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8095.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8098.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8105.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8117.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8122.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8136.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8140.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8155.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8159.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8164.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8170.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8197.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8201.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8202.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8213.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8216.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8231.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8236.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8249.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8252.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8264.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8280.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8290.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8307.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8312.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8314.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8318.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8319.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8341.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8351.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8365.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8378.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8386.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8398.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8399.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8407.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8411.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8426.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8431.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8433.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8441.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8447.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8453.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8458.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8464.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8465.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8469.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8481.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8502.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8504.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8506.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8508.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8528.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8560.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8564.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8575.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8587.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8590.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8591.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8594.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8603.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8606.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8615.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8632.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8639.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8648.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8652.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8661.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8662.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8679.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8684.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8698.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8699.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8707.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8715.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8724.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8754.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8759.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8760.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8781.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8783.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8784.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8788.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8793.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8804.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8829.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8831.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8838.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8842.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8850.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8866.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8880.jpeg,Carambola,abiotic,Old,0,test
RAW_DATA\03_Carambola\abiotic\Old\Augmented_0_8888.jpeg,Carambola,abiotic,Old,0,test
