rel_path,crop,category,sub_type,label,split
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_591.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5910.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5914.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5915.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_592.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5920.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5922.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5923.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5939.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_594.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5942.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5944.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5955.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5956.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5958.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5960.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5962.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5966.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5967.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5969.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5976.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5977.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_598.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5985.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_5986.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6006.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6008.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6018.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6019.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6022.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6024.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6028.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6032.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6038.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6054.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6057.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6059.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6063.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6071.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6075.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6077.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6084.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_609.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6091.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_61.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6121.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6132.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6141.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6142.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6145.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6153.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6159.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6162.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_617.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6179.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6190.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6193.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6196.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_62.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6212.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6215.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6221.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_623.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6234.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6239.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6248.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_625.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6259.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6263.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6264.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6282.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6285.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6288.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_629.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6292.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6294.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6296.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6298.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6304.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6306.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6315.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6316.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6320.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6321.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6327.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6339.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6341.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6344.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_635.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6374.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6382.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6384.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6387.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6389.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6416.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6420.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6422.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6426.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6431.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6440.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6443.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6444.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6446.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6452.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6459.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6466.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6480.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6481.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6493.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6510.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6547.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_655.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6557.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6558.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_656.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6564.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6571.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6578.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_658.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6584.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6589.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6592.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6593.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6600.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6608.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6617.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6621.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6629.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_663.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6630.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6637.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6640.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6642.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6652.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6655.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6657.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6663.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6664.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6672.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6674.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_668.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6685.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6696.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6700.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6702.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6707.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6714.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6715.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6730.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6732.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_674.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6743.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6744.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6745.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6750.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6755.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6764.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6767.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6770.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6791.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6796.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_680.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6806.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6817.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6819.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6823.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6827.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6839.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6843.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6847.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6851.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6852.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6854.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6859.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6860.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6864.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6867.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6880.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6906.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6912.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_692.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6937.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6949.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6951.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6960.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6961.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6965.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6966.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6971.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6984.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6985.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6997.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_6999.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7002.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7004.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7009.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_702.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_704.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7043.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7082.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7085.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7098.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7103.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7104.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7135.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_714.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7140.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7142.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7156.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7166.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7176.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7181.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7184.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7189.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7204.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7211.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7219.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_722.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7220.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_723.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7233.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7234.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_724.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7245.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_728.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7289.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7303.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7305.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7316.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7326.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7331.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7335.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_734.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7340.jpeg,Carambola,biotic,Insect_past,1,test
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7344.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7346.jpeg,Carambola,biotic,Insect_past,1,train
RAW_DATA\03_Carambola\biotic\Insect_past\Augmented_0_7347.jpeg,Carambola,biotic,Insect_past,1,train
